time,pIn,pOut,mdotA
0.7,0.08734001663124,8.2286170414913,0.000450431382838512
0.70000623247153,0.0873403961747258,8.22872971810678,0.000449511950838644
0.700006232471538,0.0873403961747263,8.22872971810691,0.000449414513044977
0.700011876197824,0.0873403103999052,8.22883325657238,0.00044774352015764
0.700023163650397,0.0873384513242898,8.22903955546562,0.0004443672948653
0.700034451102969,0.0873328835389617,8.22924479412401,0.000443135415645945
0.70004828710078,0.087320643128967,8.22949576648547,0.000442202912491751
0.700069310215819,0.0872919581717995,8.22987577992195,0.000440019984145779
0.700097956776788,0.0872380570262584,8.23039106388471,0.000437841204662448
0.700126603337758,0.0871728805753944,8.2309036383086,0.000435346813202564
0.700195179972673,0.0869996925812506,8.23212050028257,0.000430499598460254
0.700263756607589,0.086824197584301,8.23332411279427,0.000425787491745377
0.700332333242505,0.0866618823070693,8.23451557025946,0.000421723046776123
0.70041693241719,0.0864840796268191,8.23596981105799,0.000416655215157213
0.700524711116302,0.0862892356158918,8.23779868142291,0.000410771132541177
0.700654140773557,0.0860897810457937,8.23996071782206,0.000403555589339466
0.700811225788683,0.0858793330681897,8.2425348600304,0.000395058492253519
0.701,0.0856515398330532,8.24555492861708,0.000384340134444217
0.701237154394954,0.085384324076898,8.24923156376387,0.000370615156218834
0.701529131481786,0.085069474754593,8.25356972555379,0.000352553476474338
0.701915015180567,0.084667786024411,8.25896370168848,0.000327386098992966
0.702,0.0845814625269184,8.26009819707735,0.000321688674004506
0.702424924097165,0.0841603514946744,8.26545568127653,0.000291101694805507
0.70284984819433,0.0837602460562818,8.27026967080014,0.000259170669290487
0.703,0.0836250659407856,8.27183580808096,0.000247238977237774
0.703750759028351,0.0830078937667717,8.27852260762138,0.000184995984184422
0.704,0.0828266167968057,8.2803158034792,0.000163947679075571
0.7043,0.0826256085315081,8.28217258991465,0.000136169087113447
0.70439,0.082569022216219,8.28266422774613,0.000128671137422764
0.70448,0.0825143261887602,8.283125651937,0.000119878465317469
0.704875474493574,0.0822975608868141,8.28478757853098,8.38249162723459e-05
0.705,0.0822374762861163,8.28518752579008,7.18382562308051e-05
0.705622627532127,0.0820043283402587,8.28627537743757,1.28380848749554e-05
0.706,0.0819218596764832,8.28619088303031,-2.36882967031837e-05
0.706240224110495,0.0818957961963846,8.28584057114355,-4.69802226581439e-05
0.706480448220991,0.0818927637255832,8.28525805841725,-7.05371311917613e-05
0.707,0.0819798289823293,8.28320460993158,-0.000121043508612639
0.707155865533703,0.0820331810167448,8.28237766182183,-0.000136167730226955
0.707311731067405,0.0821010217888986,8.28145366407538,-0.000151261126000279
0.707465117665975,0.0821830055110653,8.28044990176914,-0.000166064814988154
0.707618504264545,0.0822811915743054,8.27935285757611,-0.000180796732895505
0.708,0.0826025213125775,8.27622346994486,-0.000217137296428138
0.708381495735455,0.0830380986054324,8.27252888229477,-0.000252869380348297
0.708678710434277,0.0834548775325965,8.26926569491039,-0.000280203567869508
0.709,0.083967897376681,8.26536726545556,-0.000309189013089295
0.709080933632314,0.0841052433765767,8.26432525536938,-0.000316393922508817
0.709161867264628,0.0842443748878434,8.2632595216825,-0.00032351685981824
0.709200243174943,0.0843107391224105,8.26274594378645,-0.000326897966612671
0.709238619085258,0.0843772752033429,8.26222707451446,-0.000330260887496769
0.709276994995573,0.0844439290204031,8.26170294345197,-0.000333605851132734
0.709302323982314,0.0844879622935291,8.26135412479516,-0.000335824629604353
0.709327652969056,0.0845320075003404,8.26100302508675,-0.000338013270096083
0.709352981955798,0.0845760493732954,8.26064964805659,-0.000340225484830481
0.70938818049121,0.0846372170616474,8.26015480446761,-0.000343259137217888
0.709423379026622,0.0846983101077615,8.25965558713401,-0.0003463098533103
0.709458577562034,0.0847592910927128,8.25915200864199,-0.0003493272700964
0.709493776097446,0.0848201241672169,8.25864408455433,-0.000352357644788692
0.709543325678992,0.0849054390704381,8.25792173381995,-0.000356582981732911
0.709606022819181,0.0850127285153158,8.25699547633287,-0.000361924092067034
0.709690834752963,0.0851564157894474,8.2557208925262,-0.000369078718084448
0.709816061916837,0.0853648611194846,8.25379392709683,-0.000379558310755979
0.71,0.0856604870355427,8.25086759610032,-0.000394692876101055
0.710211277660847,0.0859682882434616,8.24736810297685,-0.000411722432634876
0.710248242549701,0.0860180438178458,8.24674080001411,-0.000414660276010781
0.710248242549708,0.0860180438178552,8.24674080001399,-0.000414572646955325
0.710321064557838,0.0860890653627038,8.24548353869828,-0.00042047297137382
0.710466708574096,0.0862078193537596,8.24293971683537,-0.000430410448024832
0.710612352590355,0.0862942698959327,8.24032904642624,-0.000443119074227782
0.710859384893124,0.0864142475264712,8.23575007207886,-0.000460597417371367
0.711,0.0864739872841685,8.23306198702739,-0.000471857114006768
0.711098819472692,0.0865135600550913,8.23113818750408,-0.000478005233749412
0.711197638945385,0.0865512912190166,8.2291869148654,-0.000485659405663363
0.711273250972371,0.0865789727819248,8.22767512636827,-0.000490332267424953
0.711348862999357,0.0866056661399032,8.22614773694509,-0.000495922009575878
0.711407771658765,0.0866257987123045,8.22494674089505,-0.000499638738809705
0.711466680318173,0.0866453671715658,8.22373647502397,-0.000503760296151179
0.711514437570055,0.0866608270578282,8.22274836412231,-0.000506885938612478
0.711562194821937,0.0866759334617764,8.22175423602963,-0.000510043158145013
0.711601866131468,0.0866882185606791,8.22092377693263,-0.000512731229037444
0.711641537440998,0.0867002690660822,8.22008919100514,-0.000515234762961281
0.711674962466963,0.0867102430573899,8.21938278195773,-0.000517553714737107
0.711708387492928,0.0867200558594866,8.21867344960924,-0.000519602326359669
